_id,FinancialYear,HBT,HBTQF,Dataset,DatasetQF,ICD10Codes,DischargeCount,DischargeCountQF,DischargeRates,DischargeRatesQF,PatientsCount,PatientCountQF,PatientsRates,PatientRatesQF,HospitalResidentsCount,HospitalResidentsCountQF,HospitalResidentsRates,HospitalResidentsRatesQF
4224,2008/09,S08000026, ,SMR04, ,F60 - F69, ,:, ,:, ,:, ,:, ,:, ,:
4225,2008/09,S08000026, ,Total,d,F10 - F19,20, ,88.97, ,20, ,88.97, , ,:, ,:
4226,2008/09,S08000026, ,SMR01, ,F10 - F19,20, ,88.97, ,20, ,88.97, , ,:, ,:
4227,2008/09,S08000026, ,SMR04, ,F10 - F19, ,:, ,:, ,:, ,:, ,:, ,:
4228,2008/09,S08000026, ,Total,d,F30 - F39,20, ,88.97, ,10, ,44.48, , ,:, ,:
4229,2008/09,S08000026, ,SMR01, ,F30 - F39,20, ,88.97, ,10, ,44.48, , ,:, ,:
4230,2008/09,S08000026, ,SMR04, ,F30 - F39, ,:, ,:, ,:, ,:, ,:, ,:
4231,2008/09,S08000026, ,Total,d,F40 - F49,0, ,0, ,0, ,0, , ,:, ,:
4232,2008/09,S08000026, ,SMR01, ,F40 - F49,0, ,0, ,0, ,0, , ,:, ,:
4233,2008/09,S08000026, ,SMR04, ,F40 - F49, ,:, ,:, ,:, ,:, ,:, ,:
4234,2008/09,S08000026, ,Total,d,F00 - F09 or Chapter G and second position F00,0, ,0, ,0, ,0, , ,:, ,:
4235,2008/09,S08000026, ,SMR01, ,F00 - F09 or Chapter G and second position F00,0, ,0, ,0, ,0, , ,:, ,:
4236,2008/09,S08000026, ,SMR04, ,F00 - F09 or Chapter G and second position F00, ,:, ,:, ,:, ,:, ,:, ,:
4237,2008/09,S08000026, ,Total,d,"F50 - F59, F70 - F99",0, ,0, ,0, ,0, , ,:, ,:
4238,2008/09,S08000026, ,SMR01, ,"F50 - F59, F70 - F99",0, ,0, ,0, ,0, , ,:, ,:
4239,2008/09,S08000026, ,SMR04, ,"F50 - F59, F70 - F99", ,:, ,:, ,:, ,:, ,:, ,:
4240,2008/09,S08000026, ,Total,d,F20 - F29,10, ,44.48, ,10, ,44.48, , ,:, ,:
4241,2008/09,S08000026, ,SMR01, ,F20 - F29,10, ,44.48, ,10, ,44.48, , ,:, ,:
4242,2008/09,S08000026, ,SMR04, ,F20 - F29, ,:, ,:, ,:, ,:, ,:, ,:
4243,2008/09,S08000030, ,Total,d,F60 - F69,100, ,24.88, ,70, ,17.42, ,0, ,0, 
4244,2008/09,S08000030, ,SMR01, ,F60 - F69,0, ,0, ,0, ,0, , ,:, ,:
4245,2008/09,S08000030, ,SMR04, ,F60 - F69,100, ,24.88, ,60, ,14.93, ,0, ,0, 
4246,2008/09,S08000030, ,Total,d,F10 - F19,820, ,204.03, ,640, ,159.24, ,20, ,4.98, 
4247,2008/09,S08000030, ,SMR01, ,F10 - F19,270, ,67.18, ,230, ,57.23, , ,:, ,:
4248,2008/09,S08000030, ,SMR04, ,F10 - F19,540, ,134.36, ,430, ,106.99, ,20, ,4.98, 
4249,2008/09,S08000030, ,Total,d,F30 - F39,610, ,151.78, ,460, ,114.45, ,70, ,17.42, 
4250,2008/09,S08000030, ,SMR01, ,F30 - F39,30, ,7.46, ,20, ,4.98, , ,:, ,:
4251,2008/09,S08000030, ,SMR04, ,F30 - F39,580, ,144.31, ,450, ,111.97, ,70, ,17.42, 
4252,2008/09,S08000030, ,Total,d,F40 - F49,180, ,44.79, ,160, ,39.81, ,10, ,2.49, 
4253,2008/09,S08000030, ,SMR01, ,F40 - F49,50, ,12.44, ,40, ,9.95, , ,:, ,:
4254,2008/09,S08000030, ,SMR04, ,F40 - F49,130, ,32.35, ,120, ,29.86, ,10, ,2.49, 
4255,2008/09,S08000030, ,Total,d,F00 - F09 or Chapter G and second position F00,480, ,119.43, ,410, ,102.01, ,110, ,27.37, 
4256,2008/09,S08000030, ,SMR01, ,F00 - F09 or Chapter G and second position F00,160, ,39.81, ,140, ,34.83, , ,:, ,:
4257,2008/09,S08000030, ,SMR04, ,F00 - F09 or Chapter G and second position F00,320, ,79.62, ,290, ,72.16, ,110, ,27.37, 
4258,2008/09,S08000030, ,Total,d,"F50 - F59, F70 - F99",30, ,7.46, ,30, ,7.46, ,0, ,0, 
4259,2008/09,S08000030, ,SMR01, ,"F50 - F59, F70 - F99",10, ,2.49, ,10, ,2.49, , ,:, ,:
4260,2008/09,S08000030, ,SMR04, ,"F50 - F59, F70 - F99",20, ,4.98, ,20, ,4.98, ,0, ,0, 
4261,2008/09,S08000030, ,Total,d,F20 - F29,400, ,99.52, ,290, ,72.16, ,120, ,29.86, 
4262,2008/09,S08000030, ,SMR01, ,F20 - F29,0, ,0, ,0, ,0, , ,:, ,:
4263,2008/09,S08000030, ,SMR04, ,F20 - F29,400, ,99.52, ,290, ,72.16, ,120, ,29.86, 
4264,2008/09,S08000028, ,Total,d,F60 - F69,10, ,36.66, ,10, ,36.66, ,0, ,0, 
4265,2008/09,S08000028, ,SMR01, ,F60 - F69,0, ,0, ,0, ,0, , ,:, ,:
4266,2008/09,S08000028, ,SMR04, ,F60 - F69,0, ,0, ,0, ,0, ,0, ,0, 
4267,2008/09,S08000028, ,Total,d,F10 - F19,120, ,439.88, ,90, ,329.91, ,0, ,0, 
4268,2008/09,S08000028, ,SMR01, ,F10 - F19,110, ,403.23, ,90, ,329.91, , ,:, ,:
4269,2008/09,S08000028, ,SMR04, ,F10 - F19,0, ,0, ,0, ,0, ,0, ,0, 
4270,2008/09,S08000028, ,Total,d,F30 - F39,40, ,146.63, ,40, ,146.63, ,0, ,0, 
4271,2008/09,S08000028, ,SMR01, ,F30 - F39,10, ,36.66, ,10, ,36.66, , ,:, ,:
4272,2008/09,S08000028, ,SMR04, ,F30 - F39,30, ,109.97, ,30, ,109.97, ,0, ,0, 
4273,2008/09,S08000028, ,Total,d,F40 - F49,10, ,36.66, ,10, ,36.66, ,0, ,0, 
4274,2008/09,S08000028, ,SMR01, ,F40 - F49,10, ,36.66, ,0, ,0, , ,:, ,:
4275,2008/09,S08000028, ,SMR04, ,F40 - F49,0, ,0, ,0, ,0, ,0, ,0, 
4276,2008/09,S08000028, ,Total,d,F00 - F09 or Chapter G and second position F00,40, ,146.63, ,30, ,109.97, ,20, ,73.31, 
4277,2008/09,S08000028, ,SMR01, ,F00 - F09 or Chapter G and second position F00,10, ,36.66, ,10, ,36.66, , ,:, ,:
4278,2008/09,S08000028, ,SMR04, ,F00 - F09 or Chapter G and second position F00,30, ,109.97, ,20, ,73.31, ,20, ,73.31, 
4279,2008/09,S08000028, ,Total,d,"F50 - F59, F70 - F99",0, ,0, ,0, ,0, ,0, ,0, 
4280,2008/09,S08000028, ,SMR01, ,"F50 - F59, F70 - F99",0, ,0, ,0, ,0, , ,:, ,:
4281,2008/09,S08000028, ,SMR04, ,"F50 - F59, F70 - F99",0, ,0, ,0, ,0, ,0, ,0, 
4282,2008/09,S08000028, ,Total,d,F20 - F29,20, ,73.31, ,10, ,36.66, ,0, ,0, 
4283,2008/09,S08000028, ,SMR01, ,F20 - F29,0, ,0, ,0, ,0, , ,:, ,:
4284,2008/09,S08000028, ,SMR04, ,F20 - F29,10, ,36.66, ,10, ,36.66, ,0, ,0, 
4285,2008/09,SB0802, ,Total,d,F60 - F69,20, , ,:,10, , ,:,10, , ,:
4286,2008/09,SB0802, ,SMR01, ,F60 - F69, ,:, ,:, ,:, ,:, ,:, ,:
4287,2008/09,SB0802, ,SMR04, ,F60 - F69,20, , ,:,10, , ,:,10, , ,:
4288,2008/09,SB0802, ,Total,d,F10 - F19,0, , ,:,0, , ,:,0, , ,:
4289,2008/09,SB0802, ,SMR01, ,F10 - F19, ,:, ,:, ,:, ,:, ,:, ,:
4290,2008/09,SB0802, ,SMR04, ,F10 - F19,0, , ,:,0, , ,:,0, , ,:
4291,2008/09,SB0802, ,Total,d,F30 - F39,0, , ,:,0, , ,:,10, , ,:
4292,2008/09,SB0802, ,SMR01, ,F30 - F39, ,:, ,:, ,:, ,:, ,:, ,:
4293,2008/09,SB0802, ,SMR04, ,F30 - F39,0, , ,:,0, , ,:,10, , ,:
4294,2008/09,SB0802, ,Total,d,F40 - F49,0, , ,:,0, , ,:,0, , ,:
4295,2008/09,SB0802, ,SMR01, ,F40 - F49, ,:, ,:, ,:, ,:, ,:, ,:
4296,2008/09,SB0802, ,SMR04, ,F40 - F49,0, , ,:,0, , ,:,0, , ,:
4297,2008/09,SB0802, ,Total,d,F00 - F09 or Chapter G and second position F00,0, , ,:,0, , ,:,0, , ,:
4298,2008/09,SB0802, ,SMR01, ,F00 - F09 or Chapter G and second position F00, ,:, ,:, ,:, ,:, ,:, ,:
4299,2008/09,SB0802, ,SMR04, ,F00 - F09 or Chapter G and second position F00,0, , ,:,0, , ,:,0, , ,:
4300,2008/09,SB0802, ,Total,d,"F50 - F59, F70 - F99",10, , ,:,10, , ,:,20, , ,:
4301,2008/09,SB0802, ,SMR01, ,"F50 - F59, F70 - F99", ,:, ,:, ,:, ,:, ,:, ,:
4302,2008/09,SB0802, ,SMR04, ,"F50 - F59, F70 - F99",10, , ,:,10, , ,:,20, , ,:
4303,2008/09,SB0802, ,Total,d,F20 - F29,100, , ,:,70, , ,:,110, , ,:
4304,2008/09,SB0802, ,SMR01, ,F20 - F29, ,:, ,:, ,:, ,:, ,:, ,:
4305,2008/09,SB0802, ,SMR04, ,F20 - F29,100, , ,:,70, , ,:,110, , ,:
4306,2009/10,S08000015, ,Total,d,F60 - F69,110, ,29.54, ,60, ,16.11, ,10, ,2.69, 
4307,2009/10,S08000015, ,SMR01, ,F60 - F69,0, ,0, ,0, ,0, , ,:, ,:
4308,2009/10,S08000015, ,SMR04, ,F60 - F69,110, ,29.54, ,60, ,16.11, ,10, ,2.69, 
4309,2009/10,S08000015, ,Total,d,F10 - F19,1160, ,311.47, ,810, ,217.49, ,20, ,5.37, 
4310,2009/10,S08000015, ,SMR01, ,F10 - F19,690, ,185.27, ,490, ,131.57, , ,:, ,:
4311,2009/10,S08000015, ,SMR04, ,F10 - F19,470, ,126.2, ,380, ,102.03, ,20, ,5.37, 
4312,2009/10,S08000015, ,Total,d,F30 - F39,400, ,107.4, ,320, ,85.92, ,40, ,10.74, 
4313,2009/10,S08000015, ,SMR01, ,F30 - F39,20, ,5.37, ,20, ,5.37, , ,:, ,:
4314,2009/10,S08000015, ,SMR04, ,F30 - F39,380, ,102.03, ,300, ,80.55, ,40, ,10.74, 
4315,2009/10,S08000015, ,Total,d,F40 - F49,180, ,48.33, ,160, ,42.96, ,0, ,0, 
4316,2009/10,S08000015, ,SMR01, ,F40 - F49,60, ,16.11, ,50, ,13.43, , ,:, ,:
4317,2009/10,S08000015, ,SMR04, ,F40 - F49,120, ,32.22, ,110, ,29.54, ,0, ,0, 
4318,2009/10,S08000015, ,Total,d,F00 - F09 or Chapter G and second position F00,260, ,69.81, ,220, ,59.07, ,100, ,26.85, 
4319,2009/10,S08000015, ,SMR01, ,F00 - F09 or Chapter G and second position F00,100, ,26.85, ,80, ,21.48, , ,:, ,:
4320,2009/10,S08000015, ,SMR04, ,F00 - F09 or Chapter G and second position F00,160, ,42.96, ,140, ,37.59, ,100, ,26.85, 
4321,2009/10,S08000015, ,Total,d,"F50 - F59, F70 - F99",30, ,8.06, ,30, ,8.06, ,0, ,0, 
4322,2009/10,S08000015, ,SMR01, ,"F50 - F59, F70 - F99",20, ,5.37, ,20, ,5.37, , ,:, ,:
4323,2009/10,S08000015, ,SMR04, ,"F50 - F59, F70 - F99",10, ,2.69, ,10, ,2.69, ,0, ,0, 
4324,2009/10,S08000015, ,Total,d,F20 - F29,330, ,88.61, ,210, ,56.39, ,80, ,21.48, 
4325,2009/10,S08000015, ,SMR01, ,F20 - F29,10, ,2.69, ,10, ,2.69, , ,:, ,:
4326,2009/10,S08000015, ,SMR04, ,F20 - F29,320, ,85.92, ,200, ,53.7, ,80, ,21.48, 
4327,2009/10,S08000016, ,Total,d,F60 - F69,40, ,35.21, ,30, ,26.41, ,0, ,0, 
4328,2009/10,S08000016, ,SMR01, ,F60 - F69,0, ,0, ,0, ,0, , ,:, ,:
4329,2009/10,S08000016, ,SMR04, ,F60 - F69,40, ,35.21, ,30, ,26.41, ,0, ,0, 
4330,2009/10,S08000016, ,Total,d,F10 - F19,220, ,193.68, ,170, ,149.66, ,0, ,0, 
4331,2009/10,S08000016, ,SMR01, ,F10 - F19,120, ,105.64, ,90, ,79.23, , ,:, ,:
4332,2009/10,S08000016, ,SMR04, ,F10 - F19,100, ,88.04, ,90, ,79.23, ,0, ,0, 
4333,2009/10,S08000016, ,Total,d,F30 - F39,120, ,105.64, ,90, ,79.23, ,10, ,8.8, 
4334,2009/10,S08000016, ,SMR01, ,F30 - F39,0, ,0, ,0, ,0, , ,:, ,:
4335,2009/10,S08000016, ,SMR04, ,F30 - F39,110, ,96.84, ,90, ,79.23, ,10, ,8.8, 
4336,2009/10,S08000016, ,Total,d,F40 - F49,60, ,52.82, ,60, ,52.82, ,0, ,0, 
4337,2009/10,S08000016, ,SMR01, ,F40 - F49,20, ,17.61, ,20, ,17.61, , ,:, ,:
4338,2009/10,S08000016, ,SMR04, ,F40 - F49,40, ,35.21, ,40, ,35.21, ,0, ,0, 
4339,2009/10,S08000016, ,Total,d,F00 - F09 or Chapter G and second position F00,200, ,176.07, ,150, ,132.05, ,30, ,26.41, 
4340,2009/10,S08000016, ,SMR01, ,F00 - F09 or Chapter G and second position F00,110, ,96.84, ,80, ,70.43, , ,:, ,:
4341,2009/10,S08000016, ,SMR04, ,F00 - F09 or Chapter G and second position F00,100, ,88.04, ,80, ,70.43, ,30, ,26.41, 
4342,2009/10,S08000016, ,Total,d,"F50 - F59, F70 - F99",0, ,0, ,0, ,0, ,0, ,0, 
4343,2009/10,S08000016, ,SMR01, ,"F50 - F59, F70 - F99",0, ,0, ,0, ,0, , ,:, ,:
4344,2009/10,S08000016, ,SMR04, ,"F50 - F59, F70 - F99",0, ,0, ,0, ,0, ,0, ,0, 
4345,2009/10,S08000016, ,Total,d,F20 - F29,170, ,149.66, ,80, ,70.43, ,30, ,26.41, 
4346,2009/10,S08000016, ,SMR01, ,F20 - F29,0, ,0, ,0, ,0, , ,:, ,:
4347,2009/10,S08000016, ,SMR04, ,F20 - F29,170, ,149.66, ,70, ,61.63, ,30, ,26.41, 
4348,2009/10,S08000017, ,Total,d,F60 - F69,100, ,66.16, ,60, ,39.69, ,0, ,0, 
4349,2009/10,S08000017, ,SMR01, ,F60 - F69,0, ,0, ,0, ,0, , ,:, ,:
4350,2009/10,S08000017, ,SMR04, ,F60 - F69,100, ,66.16, ,60, ,39.69, ,0, ,0, 
4351,2009/10,S08000017, ,Total,d,F10 - F19,220, ,145.54, ,170, ,112.46, ,0, ,0, 
4352,2009/10,S08000017, ,SMR01, ,F10 - F19,120, ,79.39, ,100, ,66.16, , ,:, ,:
4353,2009/10,S08000017, ,SMR04, ,F10 - F19,100, ,66.16, ,80, ,52.92, ,0, ,0, 
4354,2009/10,S08000017, ,Total,d,F30 - F39,150, ,99.23, ,120, ,79.39, ,10, ,6.62, 
4355,2009/10,S08000017, ,SMR01, ,F30 - F39,20, ,13.23, ,10, ,6.62, , ,:, ,:
4356,2009/10,S08000017, ,SMR04, ,F30 - F39,130, ,86, ,110, ,72.77, ,10, ,6.62, 
4357,2009/10,S08000017, ,Total,d,F40 - F49,130, ,86, ,110, ,72.77, ,0, ,0, 
4358,2009/10,S08000017, ,SMR01, ,F40 - F49,20, ,13.23, ,20, ,13.23, , ,:, ,:
4359,2009/10,S08000017, ,SMR04, ,F40 - F49,110, ,72.77, ,100, ,66.16, ,0, ,0, 
4360,2009/10,S08000017, ,Total,d,F00 - F09 or Chapter G and second position F00,170, ,112.46, ,120, ,79.39, ,30, ,19.85, 
4361,2009/10,S08000017, ,SMR01, ,F00 - F09 or Chapter G and second position F00,70, ,46.31, ,50, ,33.08, , ,:, ,:
4362,2009/10,S08000017, ,SMR04, ,F00 - F09 or Chapter G and second position F00,100, ,66.16, ,80, ,52.92, ,30, ,19.85, 
4363,2009/10,S08000017, ,Total,d,"F50 - F59, F70 - F99",20, ,13.23, ,20, ,13.23, ,0, ,0, 
4364,2009/10,S08000017, ,SMR01, ,"F50 - F59, F70 - F99",10, ,6.62, ,10, ,6.62, , ,:, ,:
4365,2009/10,S08000017, ,SMR04, ,"F50 - F59, F70 - F99",10, ,6.62, ,10, ,6.62, ,0, ,0, 
4366,2009/10,S08000017, ,Total,d,F20 - F29,120, ,79.39, ,80, ,52.92, ,30, ,19.85, 
4367,2009/10,S08000017, ,SMR01, ,F20 - F29,0, ,0, ,0, ,0, , ,:, ,:
4368,2009/10,S08000017, ,SMR04, ,F20 - F29,110, ,72.77, ,80, ,52.92, ,30, ,19.85, 
4369,2009/10,S08000029, ,Total,d,F60 - F69,100, ,27.67, ,70, ,19.37, ,10, ,2.77, 
4370,2009/10,S08000029, ,SMR01, ,F60 - F69,0, ,0, ,0, ,0, , ,:, ,:
4371,2009/10,S08000029, ,SMR04, ,F60 - F69,100, ,27.67, ,60, ,16.6, ,10, ,2.77, 
4372,2009/10,S08000029, ,Total,d,F10 - F19,610, ,168.78, ,400, ,110.67, ,10, ,2.77, 
4373,2009/10,S08000029, ,SMR01, ,F10 - F19,380, ,105.14, ,230, ,63.64, , ,:, ,:
4374,2009/10,S08000029, ,SMR04, ,F10 - F19,230, ,63.64, ,190, ,52.57, ,10, ,2.77, 
4375,2009/10,S08000029, ,Total,d,F30 - F39,360, ,99.61, ,280, ,77.47, ,40, ,11.07, 
4376,2009/10,S08000029, ,SMR01, ,F30 - F39,20, ,5.53, ,10, ,2.77, , ,:, ,:
4377,2009/10,S08000029, ,SMR04, ,F30 - F39,350, ,96.84, ,270, ,74.71, ,40, ,11.07, 
4378,2009/10,S08000029, ,Total,d,F40 - F49,180, ,49.8, ,150, ,41.5, ,10, ,2.77, 
4379,2009/10,S08000029, ,SMR01, ,F40 - F49,30, ,8.3, ,30, ,8.3, , ,:, ,:
4380,2009/10,S08000029, ,SMR04, ,F40 - F49,140, ,38.74, ,120, ,33.2, ,10, ,2.77, 
4381,2009/10,S08000029, ,Total,d,F00 - F09 or Chapter G and second position F00,470, ,130.04, ,330, ,91.31, ,100, ,27.67, 
4382,2009/10,S08000029, ,SMR01, ,F00 - F09 or Chapter G and second position F00,200, ,55.34, ,120, ,33.2, , ,:, ,:
4383,2009/10,S08000029, ,SMR04, ,F00 - F09 or Chapter G and second position F00,270, ,74.71, ,210, ,58.1, ,100, ,27.67, 
4384,2009/10,S08000029, ,Total,d,"F50 - F59, F70 - F99",40, ,11.07, ,20, ,5.53, ,0, ,0, 
4385,2009/10,S08000029, ,SMR01, ,"F50 - F59, F70 - F99",0, ,0, ,0, ,0, , ,:, ,:
4386,2009/10,S08000029, ,SMR04, ,"F50 - F59, F70 - F99",30, ,8.3, ,20, ,5.53, ,0, ,0, 
4387,2009/10,S08000029, ,Total,d,F20 - F29,350, ,96.84, ,240, ,66.4, ,110, ,30.44, 
4388,2009/10,S08000029, ,SMR01, ,F20 - F29,0, ,0, ,0, ,0, , ,:, ,:
4389,2009/10,S08000029, ,SMR04, ,F20 - F29,340, ,94.07, ,240, ,66.4, ,110, ,30.44, 
4390,2009/10,S08000019, ,Total,d,F60 - F69,150, ,50.99, ,90, ,30.59, ,0, ,0, 
4391,2009/10,S08000019, ,SMR01, ,F60 - F69,0, ,0, ,0, ,0, , ,:, ,:
4392,2009/10,S08000019, ,SMR04, ,F60 - F69,150, ,50.99, ,90, ,30.59, ,0, ,0, 
4393,2009/10,S08000019, ,Total,d,F10 - F19,440, ,149.56, ,320, ,108.77, ,10, ,3.4, 
4394,2009/10,S08000019, ,SMR01, ,F10 - F19,220, ,74.78, ,160, ,54.39, , ,:, ,:
4395,2009/10,S08000019, ,SMR04, ,F10 - F19,220, ,74.78, ,180, ,61.18, ,10, ,3.4, 
4396,2009/10,S08000019, ,Total,d,F30 - F39,210, ,71.38, ,180, ,61.18, ,20, ,6.8, 
4397,2009/10,S08000019, ,SMR01, ,F30 - F39,10, ,3.4, ,10, ,3.4, , ,:, ,:
4398,2009/10,S08000019, ,SMR04, ,F30 - F39,200, ,67.98, ,180, ,61.18, ,20, ,6.8, 
4399,2009/10,S08000019, ,Total,d,F40 - F49,100, ,33.99, ,80, ,27.19, ,0, ,0, 
4400,2009/10,S08000019, ,SMR01, ,F40 - F49,20, ,6.8, ,20, ,6.8, , ,:, ,:
4401,2009/10,S08000019, ,SMR04, ,F40 - F49,80, ,27.19, ,60, ,20.39, ,0, ,0, 
4402,2009/10,S08000019, ,Total,d,F00 - F09 or Chapter G and second position F00,200, ,67.98, ,150, ,50.99, ,70, ,23.79, 
4403,2009/10,S08000019, ,SMR01, ,F00 - F09 or Chapter G and second position F00,50, ,17, ,30, ,10.2, , ,:, ,:
4404,2009/10,S08000019, ,SMR04, ,F00 - F09 or Chapter G and second position F00,140, ,47.59, ,120, ,40.79, ,70, ,23.79, 
4405,2009/10,S08000019, ,Total,d,"F50 - F59, F70 - F99",30, ,10.2, ,20, ,6.8, ,0, ,0, 
4406,2009/10,S08000019, ,SMR01, ,"F50 - F59, F70 - F99",10, ,3.4, ,10, ,3.4, , ,:, ,:
4407,2009/10,S08000019, ,SMR04, ,"F50 - F59, F70 - F99",20, ,6.8, ,20, ,6.8, ,0, ,0, 
4408,2009/10,S08000019, ,Total,d,F20 - F29,220, ,74.78, ,150, ,50.99, ,70, ,23.79, 
4409,2009/10,S08000019, ,SMR01, ,F20 - F29,0, ,0, ,0, ,0, , ,:, ,:
4410,2009/10,S08000019, ,SMR04, ,F20 - F29,220, ,74.78, ,150, ,50.99, ,70, ,23.79, 
4411,2009/10,S08000020, ,Total,d,F60 - F69,80, ,14.31, ,60, ,10.73, ,10, ,1.79, 
4412,2009/10,S08000020, ,SMR01, ,F60 - F69,0, ,0, ,0, ,0, , ,:, ,:
4413,2009/10,S08000020, ,SMR04, ,F60 - F69,80, ,14.31, ,60, ,10.73, ,10, ,1.79, 
4414,2009/10,S08000020, ,Total,d,F10 - F19,840, ,150.21, ,550, ,98.35, ,10, ,1.79, 
4415,2009/10,S08000020, ,SMR01, ,F10 - F19,700, ,125.18, ,440, ,78.68, , ,:, ,:
4416,2009/10,S08000020, ,SMR04, ,F10 - F19,140, ,25.04, ,130, ,23.25, ,10, ,1.79, 
4417,2009/10,S08000020, ,Total,d,F30 - F39,720, ,128.76, ,570, ,101.93, ,80, ,14.31, 
4418,2009/10,S08000020, ,SMR01, ,F30 - F39,30, ,5.36, ,30, ,5.36, , ,:, ,:
4419,2009/10,S08000020, ,SMR04, ,F30 - F39,690, ,123.39, ,550, ,98.35, ,80, ,14.31, 
4420,2009/10,S08000020, ,Total,d,F40 - F49,170, ,30.4, ,150, ,26.82, ,10, ,1.79, 
4421,2009/10,S08000020, ,SMR01, ,F40 - F49,70, ,12.52, ,60, ,10.73, , ,:, ,:
4422,2009/10,S08000020, ,SMR04, ,F40 - F49,100, ,17.88, ,90, ,16.09, ,10, ,1.79, 
4423,2009/10,S08000020, ,Total,d,F00 - F09 or Chapter G and second position F00,490, ,87.63, ,380, ,67.95, ,80, ,14.31, 
4424,2009/10,S08000020, ,SMR01, ,F00 - F09 or Chapter G and second position F00,200, ,35.77, ,130, ,23.25, , ,:, ,:
4425,2009/10,S08000020, ,SMR04, ,F00 - F09 or Chapter G and second position F00,290, ,51.86, ,250, ,44.71, ,80, ,14.31, 
4426,2009/10,S08000020, ,Total,d,"F50 - F59, F70 - F99",70, ,12.52, ,60, ,10.73, ,10, ,1.79, 
4427,2009/10,S08000020, ,SMR01, ,"F50 - F59, F70 - F99",30, ,5.36, ,20, ,3.58, , ,:, ,:
4428,2009/10,S08000020, ,SMR04, ,"F50 - F59, F70 - F99",40, ,7.15, ,40, ,7.15, ,10, ,1.79, 
4429,2009/10,S08000020, ,Total,d,F20 - F29,460, ,82.26, ,310, ,55.44, ,100, ,17.88, 
4430,2009/10,S08000020, ,SMR01, ,F20 - F29,10, ,1.79, ,10, ,1.79, , ,:, ,:
4431,2009/10,S08000020, ,SMR04, ,F20 - F29,450, ,80.47, ,310, ,55.44, ,100, ,17.88, 
4432,2009/10,S08000031, ,Total,d,F60 - F69,330, ,29.4, ,240, ,21.38, ,20, ,1.78, 
4433,2009/10,S08000031, ,SMR01, ,F60 - F69,10, ,0.89, ,10, ,0.89, , ,:, ,:
4434,2009/10,S08000031, ,SMR04, ,F60 - F69,320, ,28.51, ,230, ,20.49, ,20, ,1.78, 
4435,2009/10,S08000031, ,Total,d,F10 - F19,3720, ,331.45, ,2500, ,222.75, ,50, ,4.46, 
4436,2009/10,S08000031, ,SMR01, ,F10 - F19,2580, ,229.88, ,1680, ,149.69, , ,:, ,:
4437,2009/10,S08000031, ,SMR04, ,F10 - F19,1130, ,100.68, ,970, ,86.43, ,50, ,4.46, 
4438,2009/10,S08000031, ,Total,d,F30 - F39,1300, ,115.83, ,1040, ,92.66, ,160, ,14.26, 
4439,2009/10,S08000031, ,SMR01, ,F30 - F39,70, ,6.24, ,50, ,4.46, , ,:, ,:
4440,2009/10,S08000031, ,SMR04, ,F30 - F39,1240, ,110.48, ,1000, ,89.1, ,160, ,14.26, 
4441,2009/10,S08000031, ,Total,d,F40 - F49,500, ,44.55, ,450, ,40.1, ,20, ,1.78, 
4442,2009/10,S08000031, ,SMR01, ,F40 - F49,240, ,21.38, ,210, ,18.71, , ,:, ,:
4443,2009/10,S08000031, ,SMR04, ,F40 - F49,260, ,23.17, ,230, ,20.49, ,20, ,1.78, 
4444,2009/10,S08000031, ,Total,d,F00 - F09 or Chapter G and second position F00,1520, ,135.43, ,1100, ,98.01, ,340, ,30.29, 
4445,2009/10,S08000031, ,SMR01, ,F00 - F09 or Chapter G and second position F00,870, ,77.52, ,560, ,49.9, , ,:, ,:
4446,2009/10,S08000031, ,SMR04, ,F00 - F09 or Chapter G and second position F00,650, ,57.92, ,560, ,49.9, ,340, ,30.29, 
4447,2009/10,S08000031, ,Total,d,"F50 - F59, F70 - F99",100, ,8.91, ,80, ,7.13, ,30, ,2.67, 
4448,2009/10,S08000031, ,SMR01, ,"F50 - F59, F70 - F99",30, ,2.67, ,30, ,2.67, , ,:, ,:
4449,2009/10,S08000031, ,SMR04, ,"F50 - F59, F70 - F99",70, ,6.24, ,50, ,4.46, ,30, ,2.67, 
4450,2009/10,S08000031, ,Total,d,F20 - F29,1430, ,127.41, ,1000, ,89.1, ,370, ,32.97, 
4451,2009/10,S08000031, ,SMR01, ,F20 - F29,30, ,2.67, ,30, ,2.67, , ,:, ,:
4452,2009/10,S08000031, ,SMR04, ,F20 - F29,1400, ,124.74, ,980, ,87.32, ,370, ,32.97, 
4453,2009/10,S08000022, ,Total,d,F60 - F69,120, ,37.71, ,90, ,28.28, ,10, ,3.14, 
4454,2009/10,S08000022, ,SMR01, ,F60 - F69,10, ,3.14, ,10, ,3.14, , ,:, ,:
4455,2009/10,S08000022, ,SMR04, ,F60 - F69,120, ,37.71, ,80, ,25.14, ,10, ,3.14, 
4456,2009/10,S08000022, ,Total,d,F10 - F19,860, ,270.27, ,580, ,182.28, ,10, ,3.14, 
4457,2009/10,S08000022, ,SMR01, ,F10 - F19,660, ,207.42, ,430, ,135.14, , ,:, ,:
4458,2009/10,S08000022, ,SMR04, ,F10 - F19,200, ,62.85, ,180, ,56.57, ,10, ,3.14, 
4459,2009/10,S08000022, ,Total,d,F30 - F39,300, ,94.28, ,260, ,81.71, ,40, ,12.57, 
4460,2009/10,S08000022, ,SMR01, ,F30 - F39,30, ,9.43, ,30, ,9.43, , ,:, ,:
